feature,importance
Education: Tertiary gross enrol ratio (f/m per 100 pop)_2.5/3.7,0.00010142967071116626
Energy supply per capita (Gigajoules)_88.0/32.8,0.00010118610608798806
Education: Primary gross enrol ratio (f/m per 100 pop)_101.7/101.7,0.0001010776804355309
International trade: Exports (million US$)_2755,0.00010104262378470449
Education: Tertiary gross enrol ratio (f/m per 100 pop)_71.0/57.9,0.0001010418552598241
Infant mortality rate (per 1000 live births_7.6,0.00010098911370754599
"Population age distribution (0-14 / 60+ years, %)_42.7/4.8",0.0001009070980929196
Energy supply per capita (Gigajoules)_99.6/81.4,0.00010051734568753067
"Pop using improved drinking water (urban/rural, %)_94.4/89.1",0.00010024290074807134
"Population age distribution (0-14 / 60+ years, %)_31.4/6.4",0.00010021321804326943
"Population age distribution (0-14 / 60+ years, %)_28.1/5.4",0.00010013757192293208
Education: Tertiary gross enrol ratio (f/m per 100 pop)_82.5/74.7,9.991776487524505e-05
International trade: Exports (million US$)_553,9.973225939215725e-05
International migrant stock (000/% of total pop)_28.1/0.3,9.960305247269787e-05
Refugees and others of concern to UNHCR (in thousands)_582.4,9.953826682872931e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_103.8/104.1,9.902100869649508e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_39.7/70.7,9.831143498721765e-05
"Pop using improved drinking water (urban/rural, %)_69.0/26.8",9.816893771754658e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_110.1/111.3,9.798070681619363e-05
Energy supply per capita (Gigajoules)_97.5/86.5,9.758225850871402e-05
Energy supply per capita (Gigajoules)_69.6/8.8,9.755704754106543e-05
International migrant stock (000/% of total pop)_156.5/2.4,9.720641012166366e-05
"Pop using improved drinking water (urban/rural, %)_96.2/95.1",9.715933034876357e-05
"Pop using improved drinking water (urban/rural, %)_100.0/90.9",9.696584820160967e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_95.8/95.7,9.69565825527436e-05
Agricultural production index (2004-2006=100)_146,9.683720402451211e-05
International trade: Exports (million US$)_1453167,9.672628242035682e-05
"Pop using improved drinking water (urban/rural, %)_96.2/78.2",9.671758892547816e-05
International migrant stock (000/% of total pop)_3142.5/5.8,9.660032386367338e-05
Threatened species (number)_12.6,9.637763974569117e-05
International migrant stock (000/% of total pop)_4.7/14.8,9.581103822619091e-05
"Pop using improved drinking water (urban/rural, %)_97.8/95.8",9.52384592436544e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_141.2/130.7,9.501513555723469e-05
Infant mortality rate (per 1000 live births_12.7,9.470526923637836e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_6.9/9.1,9.456975260107725e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_150.0/131.5,9.446423532470305e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_95.6/79.3,9.409736045355575e-05
International migrant stock (000/% of total pop)_1845.0/41.1,9.401875033085674e-05
Energy supply per capita (Gigajoules)_98.7/65.3,9.38167463006595e-05
Refugees and others of concern to UNHCR (in thousands)_155.8,9.368348626256535e-05
Energy supply per capita (Gigajoules)_97.9/97.8,9.345832037975721e-05
"Pop using improved drinking water (urban/rural, %)_88.0/74.5",9.344171594333957e-05
International trade: Exports (million US$)_415856,9.332160254164736e-05
Infant mortality rate (per 1000 live births_22.2,9.316827946303924e-05
Threatened species (number)_52.7,9.300935681311472e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_121.4/124.2,9.27170155334937e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_45.3/34.6,9.264373815017747e-05
Energy supply per capita (Gigajoules)_95.2/60.5,9.256584022873548e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_15.1/14.8,9.255149692639045e-05
Infant mortality rate (per 1000 live births_9.3,9.24888058954716e-05
Infant mortality rate (per 1000 live births_17.4,9.209147599075217e-05
"Population age distribution (0-14 / 60+ years, %)_15.0/19.5",9.195467663489835e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_59.3/64.1,9.193577507816615e-05
International migrant stock (000/% of total pop)_275.1/3.2,9.186687954457471e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_62.0/45.7,9.1729754721075e-05
Energy supply per capita (Gigajoules)_97.0/97.0,9.143604192045574e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_101.8/100.6,9.135236764822393e-05
Refugees and others of concern to UNHCR (in thousands)_21.5,9.12475819401643e-05
"Population age distribution (0-14 / 60+ years, %)_44.0/4.5",9.110397575725067e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_101.3/101.4,9.109166576455655e-05
International migrant stock (000/% of total pop)_261.2/0.5,9.097338493517602e-05
International migrant stock (000/% of total pop)_28.6/2.2,9.096815081130984e-05
"Population age distribution (0-14 / 60+ years, %)_14.2/27.7",9.096652928245837e-05
"Population age distribution (0-14 / 60+ years, %)_28.4/7.3",9.077286363354415e-05
Threatened species (number)_48.5,9.076407487604205e-05
International trade: Exports (million US$)_925,9.0531264870575e-05
Infant mortality rate (per 1000 live births_91.2,9.040982505253e-05
International trade: Exports (million US$)_2640,9.038131727187446e-05
International migrant stock (000/% of total pop)_2438.7/29.4,9.018234198539761e-05
Energy supply per capita (Gigajoules)_100.0/87.0,8.994649024394869e-05
"Population age distribution (0-14 / 60+ years, %)_21.0/13.2",8.975809845514657e-05
International migrant stock (000/% of total pop)_7.1/6.6,8.945765437651465e-05
Threatened species (number)_7.5,8.93399152614922e-05
Infant mortality rate (per 1000 live births_48.7,8.93157096641829e-05
Energy supply per capita (Gigajoules)_94.6/77.0,8.914764058085281e-05
"Pop using improved drinking water (urban/rural, %)_37.5/16.1",8.906742508234933e-05
"Population age distribution (0-14 / 60+ years, %)_13.9/2.4",8.904488502138179e-05
International migrant stock (000/% of total pop)_421.7/8.8,8.876731982727298e-05
"Pop using improved drinking water (urban/rural, %)_99.5/99.6",8.838003579741152e-05
"Population age distribution (0-14 / 60+ years, %)_16.4/27.8",8.828342943202897e-05
"Pop using improved drinking water (urban/rural, %)_86.8/83.7",8.819366144682171e-05
Refugees and others of concern to UNHCR (in thousands)_233.0,8.815287960213477e-05
Threatened species (number)_31.2,8.807119393853185e-05
Threatened species (number)_45.4,8.799192824202493e-05
Agricultural production index (2004-2006=100)_123,8.796778728388645e-05
Infant mortality rate (per 1000 live births_2.3,8.767129175041465e-05
Energy supply per capita (Gigajoules)_98.5/80.9,8.765524497454557e-05
"Pop using improved drinking water (urban/rural, %)_16.4/4.5",8.720215916923057e-05
Energy supply per capita (Gigajoules)_99.2/92.3,8.716782327975524e-05
Refugees and others of concern to UNHCR (in thousands)_544.9,8.709376544651028e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_133.4/128.3,8.690527204400102e-05
Energy supply per capita (Gigajoules)_99.5/95.6,8.643174279615192e-05
Refugees and others of concern to UNHCR (in thousands)_1.3,8.626258459935462e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_106.1/110.3,8.587040231797771e-05
International trade: Exports (million US$)_57254,8.586994274581112e-05
Threatened species (number)_3.4,8.582910242236896e-05
International trade: Exports (million US$)_410,8.564823238054641e-05
Threatened species (number)_3.5,8.563215723570911e-05
International migrant stock (000/% of total pop)_222.9/0.8,8.553400498570522e-05
"Pop using improved drinking water (urban/rural, %)_97.4/79.8",8.498520475547997e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_103.2/105.6,8.497761477518158e-05
"Pop using improved drinking water (urban/rural, %)_32.8/25.4",8.483551713638609e-05
International trade: Exports (million US$)_2045,8.470436398517118e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_14.9/12.1,8.427636876279523e-05
Infant mortality rate (per 1000 live births_55.7,8.407142451196188e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_9.2/12.6,8.383274308817925e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_103.9/102.2,8.315791722649978e-05
Energy supply per capita (Gigajoules)_91.4/44.2,8.30994242455543e-05
International migrant stock (000/% of total pop)_6.6/0.3,8.29755511681741e-05
International migrant stock (000/% of total pop)_2866.1/73.6,8.285997214519708e-05
International migrant stock (000/% of total pop)_2964.9/3.8,8.272049314589697e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_22.0/11.6,8.266311354028097e-05
Infant mortality rate (per 1000 live births_18.9,8.250864791698001e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_107.9/101.0,8.24128652939965e-05
Infant mortality rate (per 1000 live births_16.0,8.224512554860059e-05
Infant mortality rate (per 1000 live births_6.9,8.219165783850756e-05
Infant mortality rate (per 1000 live births_47.3,8.161726937883878e-05
Infant mortality rate (per 1000 live births_15.2,8.134525674705686e-05
Energy supply per capita (Gigajoules)_99.9/99.8,8.11060099269885e-05
"Pop using improved drinking water (urban/rural, %)_57.7/62.1",8.065248197270872e-05
Energy supply per capita (Gigajoules)_92.7/74.4,8.025765822113737e-05
International trade: Exports (million US$)_285491,8.008085322844298e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_6.7/14.9,8.006559949588704e-05
Refugees and others of concern to UNHCR (in thousands)_623.3,7.995203097454033e-05
International trade: Exports (million US$)_885,7.95869465390866e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_118.2/115.5,7.956899333586844e-05
"Pop using improved drinking water (urban/rural, %)_24.7/2.9",7.945910621075414e-05
Energy supply per capita (Gigajoules)_99.7/99.4,7.94003861689438e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_11.8/23.0,7.919259189573327e-05
International migrant stock (000/% of total pop)_1193.2/0.9,7.918027048927532e-05
International trade: Exports (million US$)_196455,7.90285013258468e-05
"Pop using improved drinking water (urban/rural, %)_35.6/7.3",7.901186138332436e-05
Threatened species (number)_54.0,7.855696400240215e-05
Threatened species (number)_50.0,7.849825967451555e-05
Refugees and others of concern to UNHCR (in thousands)_16.0,7.832074623234974e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_5.3/10.9,7.787141957667774e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_101.7/98.1,7.784202273175839e-05
"Pop using improved drinking water (urban/rural, %)_93.4/88.4",7.731775517042548e-05
International migrant stock (000/% of total pop)_242.4/0.6,7.731363162216634e-05
"Population age distribution (0-14 / 60+ years, %)_16.0/20.1",7.69616747398638e-05
International migrant stock (000/% of total pop)_255.5/5.5,7.695652034093535e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_85.9/86.3,7.672373088780989e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_118.5/125.1,7.655157419066629e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_105.3/109.4,7.645312392581978e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_97.4/100.5,7.63893888057566e-05
Infant mortality rate (per 1000 live births_79.5,7.633339633411723e-05
Threatened species (number)_0.2,7.628320315306909e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_103.6/102.4,7.62783070963346e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_0.6/1.0,7.62473569618679e-05
International migrant stock (000/% of total pop)_73.3/0.1,7.602422129654404e-05
Refugees and others of concern to UNHCR (in thousands)_1.1,7.581508279889027e-05
Energy supply per capita (Gigajoules)_95.7/95.7,7.563823603748683e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_101.9/101.6,7.554143324669488e-05
Energy supply per capita (Gigajoules)_99.3/69.4,7.543300113972534e-05
International migrant stock (000/% of total pop)_37.5/11.4,7.534898707536415e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_101.2/110.4,7.514356662287526e-05
"Pop using improved drinking water (urban/rural, %)_95.5/90.2",7.511425351775345e-05
International trade: Exports (million US$)_26088,7.495837587711942e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_62.4/58.4,7.492131793570856e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_105.1/106.0,7.482542782196624e-05
"Population age distribution (0-14 / 60+ years, %)_46.8/4.0",7.480173765121637e-05
International migrant stock (000/% of total pop)_127.9/0.8,7.460347297756745e-05
Threatened species (number)_33.6,7.44468782165252e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_105.3/105.1,7.423123675279187e-05
"Population age distribution (0-14 / 60+ years, %)_19.1/21.0",7.406318889494386e-05
"Pop using improved drinking water (urban/rural, %)_89.1/92.9",7.344350182012858e-05
"Pop using improved drinking water (urban/rural, %)_56.4/13.3",7.318294945096012e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_86.5/85.8,7.296251702011044e-05
International trade: Exports (million US$)_29,7.284217576068975e-05
"Population age distribution (0-14 / 60+ years, %)_42.9/4.7",7.277349513499398e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_8.0/8.9,7.269196911864278e-05
Infant mortality rate (per 1000 live births_43.9,7.250631548635164e-05
Energy supply per capita (Gigajoules)_100.0/93.9,7.248656795562365e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_108.7/109.3,7.247539221032325e-05
"Population age distribution (0-14 / 60+ years, %)_27.4/11.6",7.24739893018572e-05
International migrant stock (000/% of total pop)_236.0/11.4,7.242300125580372e-05
Region_Melanesia,7.239392396800628e-05
International trade: Exports (million US$)_27811,7.233939958308687e-05
Energy supply per capita (Gigajoules)_98.4/98.4,7.221220018043285e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_38.6/23.5,7.217162799917759e-05
Threatened species (number)_49.8,7.196021773896019e-05
Infant mortality rate (per 1000 live births_22.5,7.194929538323744e-05
Refugees and others of concern to UNHCR (in thousands)_151.7,7.142010642527364e-05
Refugees and others of concern to UNHCR (in thousands)_2437.5,7.107928584946346e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_133.4/131.7,7.102106769956535e-05
Energy supply per capita (Gigajoules)_81.6/35.3,7.091910437008571e-05
International trade: Exports (million US$)_20,7.088865543101655e-05
Infant mortality rate (per 1000 live births_27.8,7.088565985929337e-05
Infant mortality rate (per 1000 live births_44.0,7.087204805095061e-05
Infant mortality rate (per 1000 live births_13.8,7.063478401522063e-05
Threatened species (number)_38.2,7.052172811728985e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_129.4/125.6,7.036599199136294e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_99.0/99.4,7.026124384670285e-05
International migrant stock (000/% of total pop)_17.6/0.6,7.010883071015046e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_72.2/53.2,6.986504292672245e-05
Threatened species (number)_3.3,6.977411616750105e-05
International migrant stock (000/% of total pop)_1639.8/16.8,6.943665789522359e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_79.7/79.2,6.938664743399846e-05
"Pop using improved drinking water (urban/rural, %)_85.2/67.9",6.930643865158943e-05
International trade: Exports (million US$)_60571,6.914368815425873e-05
International trade: Exports (million US$)_4450,6.863282953876045e-05
International migrant stock (000/% of total pop)_387.5/2.4,6.855983561974226e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_100.7/102.3,6.849072349362855e-05
Refugees and others of concern to UNHCR (in thousands)_10.5,6.841793120688463e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_9.2/10.6,6.819063669443079e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_5.5/5.2,6.736287092141446e-05
Infant mortality rate (per 1000 live births_28.8,6.7274484981069e-05
"Pop using improved drinking water (urban/rural, %)_93.0/90.2",6.701260709080001e-05
International migrant stock (000/% of total pop)_8543.1/13.2,6.694667057895886e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_20.7/18.2,6.673032477202148e-05
Energy supply per capita (Gigajoules)_97.7/92.1,6.66607508694603e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_13.6/13.2,6.65053386361664e-05
Agricultural production index (2004-2006=100)_115,6.61904083152663e-05
International migrant stock (000/% of total pop)_160.6/7.1,6.617809457431346e-05
Refugees and others of concern to UNHCR (in thousands)_240.2,6.597500414767631e-05
Energy supply per capita (Gigajoules)_95.5/97.8,6.595988614776606e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_27.7/19.2,6.588979230360199e-05
International migrant stock (000/% of total pop)_1997.8/34.1,6.576797019400917e-05
International trade: Exports (million US$)_3657,6.533912243495198e-05
"Population age distribution (0-14 / 60+ years, %)_23.5/11.6",6.528117396559392e-05
Threatened species (number)_98.3,6.523600985547265e-05
Threatened species (number)_23.7,6.51794589466093e-05
"Population age distribution (0-14 / 60+ years, %)_26.5/7.3",6.515568523154159e-05
"Population age distribution (0-14 / 60+ years, %)_21.7/12.6",6.487088298879186e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_91.9/92.9,6.399087412834646e-05
Infant mortality rate (per 1000 live births_8.7,6.366106405127684e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_99.6/105.6,6.362900634497562e-05
Refugees and others of concern to UNHCR (in thousands)_978.3,6.362121232177333e-05
"Population age distribution (0-14 / 60+ years, %)_25.2/5.6",6.344942650671126e-05
"Population age distribution (0-14 / 60+ years, %)_47.7/3.3",6.341902616197113e-05
International migrant stock (000/% of total pop)_5788.9/9.7,6.337101640068264e-05
Infant mortality rate (per 1000 live births_77.8,6.327333387630296e-05
"Pop using improved drinking water (urban/rural, %)_86.4/83.8",6.327077567824175e-05
"Population age distribution (0-14 / 60+ years, %)_36.6/6.8",6.320642616688802e-05
Threatened species (number)_30.8,6.311367353025753e-05
International trade: Exports (million US$)_27585,6.309990662043361e-05
Refugees and others of concern to UNHCR (in thousands)_5.5,6.272079461277252e-05
Threatened species (number)_30.2,6.267130536972775e-05
International migrant stock (000/% of total pop)_72.8/0.1,6.261012541164805e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_87.0/79.2,6.257710949558764e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_84.8/80.2,6.257254864663235e-05
International migrant stock (000/% of total pop)_184.7/4.7,6.22699984912601e-05
Energy supply per capita (Gigajoules)_92.3/87.2,6.226921183312703e-05
Infant mortality rate (per 1000 live births_38.9,6.211569764837559e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_101.3/101.9,6.204782545123589e-05
Threatened species (number)_0.1,6.198433589121204e-05
International migrant stock (000/% of total pop)_2086.3/4.8,6.197556599598184e-05
Infant mortality rate (per 1000 live births_53.8,6.18001072174577e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_97.6/102.4,6.177747206984026e-05
Infant mortality rate (per 1000 live births_30.5,6.1705009165133e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_27.5/28.7,6.155782242799502e-05
Threatened species (number)_35.6,6.15180044115912e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_130.4/125.3,6.150936746375767e-05
Refugees and others of concern to UNHCR (in thousands)_90.8,6.130517882299447e-05
Energy supply per capita (Gigajoules)_50.7/81.5,6.129964981442884e-05
International migrant stock (000/% of total pop)_34.8/0.9,6.125358323520939e-05
Energy supply per capita (Gigajoules)_99.6/91.9,6.0849034273007765e-05
Refugees and others of concern to UNHCR (in thousands)_23.7,6.0807938395152744e-05
International migrant stock (000/% of total pop)_191.2/6.3,6.077803131690932e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_85.2/99.7,6.06610936138054e-05
Threatened species (number)_22.8,6.064313494002835e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_97.1/98.1,6.054337044869165e-05
Infant mortality rate (per 1000 live births_3.6,6.01692342748829e-05
Agricultural production index (2004-2006=100)_149,6.014804031253054e-05
"Pop using improved drinking water (urban/rural, %)_84.1/65.5",6.005056895269523e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_102.9/106.8,5.992099983964365e-05
Energy supply per capita (Gigajoules)_89.6/54.4,5.9475997308318823e-05
Threatened species (number)_2.0,5.9156309369512004e-05
"Pop using improved drinking water (urban/rural, %)_91.5/91.5",5.907570995039817e-05
Energy supply per capita (Gigajoules)_97.1/92.6,5.825694599564439e-05
International trade: Exports (million US$)_1776,5.783034187333984e-05
International trade: Exports (million US$)_4816,5.782282965472924e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_109.3/119.8,5.7584223468670634e-05
"Pop using improved drinking water (urban/rural, %)_43.6/7.2",5.7529773144403145e-05
International trade: Exports (million US$)_123,5.740353205031044e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_136.2/137.5,5.713773217127412e-05
Refugees and others of concern to UNHCR (in thousands)_48.2,5.6875949740521084e-05
International migrant stock (000/% of total pop)_94.1/25.9,5.664697784483787e-05
"Pop using improved drinking water (urban/rural, %)_54.5/16.8",5.6579278784886806e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_111.1/107.9,5.656823821709752e-05
International trade: Exports (million US$)_2256,5.6439708725658685e-05
"Population age distribution (0-14 / 60+ years, %)_16.5/24.5",5.639266700410218e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_38.2/35.2,5.6354658907013765e-05
International migrant stock (000/% of total pop)_6.0/10.7,5.619477097219558e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_105.8/109.4,5.611923814670365e-05
Infant mortality rate (per 1000 live births_20.0,5.6076803021072675e-05
International trade: Exports (million US$)_984,5.586750667156757e-05
Threatened species (number)_12.9,5.585915696367911e-05
Threatened species (number)_14.4,5.580340657292515e-05
Threatened species (number)_39.4,5.5778043094750086e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_61.0/61.5,5.561066179487372e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_107.3/109.8,5.558441868559804e-05
International trade: Exports (million US$)_1962,5.5553406693813224e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_102.2/103.7,5.5533383239023204e-05
Infant mortality rate (per 1000 live births_11.6,5.5519292422481684e-05
International trade: Exports (million US$)_304691,5.545396406855233e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_156.3/142.8,5.5452178995934384e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_100.6/101.4,5.539802165451496e-05
International trade: Exports (million US$)_616,5.537071727516904e-05
"Population age distribution (0-14 / 60+ years, %)_37.2/4.4",5.536860734892684e-05
"Pop using improved drinking water (urban/rural, %)_97.4/92.6",5.5350110209151996e-05
International migrant stock (000/% of total pop)_2726.4/3.4,5.521474720144806e-05
Threatened species (number)_16.2,5.5167255969167705e-05
International migrant stock (000/% of total pop)_315.9/5.7,5.514369171375863e-05
Infant mortality rate (per 1000 live births_43.8,5.5029006993485006e-05
Agricultural production index (2004-2006=100)_193,5.497508777093368e-05
"Pop using improved drinking water (urban/rural, %)_80.7/80.7",5.4961395673916325e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_46.8/66.7,5.4442112106153053e-05
International migrant stock (000/% of total pop)_264.2/2.7,5.361202508159496e-05
"Population age distribution (0-14 / 60+ years, %)_40.1/4.9",5.27028090883663e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_104.7/102.2,5.25210163309057e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_98.3/87.7,5.246311912672814e-05
International trade: Exports (million US$)_185235,5.2098898578016914e-05
Threatened species (number)_88.5,5.2063124664169774e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_100.0/90.3,5.202967179683136e-05
"Pop using improved drinking water (urban/rural, %)_91.6/86.6",5.193483557879054e-05
"Population age distribution (0-14 / 60+ years, %)_31.3/7.1",5.184149274823648e-05
Energy supply per capita (Gigajoules)_97.6/98.0,5.158000542900899e-05
Energy supply per capita (Gigajoules)_94.9/95.2,5.149687933999288e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_88.9/105.7,5.1434054771794246e-05
International migrant stock (000/% of total pop)_102.1/1.4,5.095789722848053e-05
"Pop using improved drinking water (urban/rural, %)_78.5/43.1",5.060721787239833e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_123.7/134.2,4.9967539780280645e-05
"Population age distribution (0-14 / 60+ years, %)_16.4/25.9",4.977818406968804e-05
Refugees and others of concern to UNHCR (in thousands)_2.8,4.926066025298087e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_16.5/17.3,4.8823096176458016e-05
"Population age distribution (0-14 / 60+ years, %)_15.4/26.2",4.85902156746061e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_108.2/108.1,4.838512850437867e-05
International migrant stock (000/% of total pop)_42.1/59.7,4.8337942542226574e-05
Infant mortality rate (per 1000 live births_9.6,4.8021510342344976e-05
"Pop using improved drinking water (urban/rural, %)_89.9/96.1",4.800604765094914e-05
"Pop using improved drinking water (urban/rural, %)_98.9/92.0",4.776968148687463e-05
Energy supply per capita (Gigajoules)_86.5/87.0,4.7463413410775525e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_61.8/64.4,4.73810749137311e-05
International migrant stock (000/% of total pop)_81.6/1.7,4.7352648191716335e-05
Energy supply per capita (Gigajoules)_85.2/72.1,4.7216689718255196e-05
International trade: Exports (million US$)_329871,4.7038587401607314e-05
"Population age distribution (0-14 / 60+ years, %)_13.9/2.8",4.6610685708317875e-05
"Pop using improved drinking water (urban/rural, %)_58.5/62.9",4.5814370638771016e-05
Infant mortality rate (per 1000 live births_56.3,4.5787895276796464e-05
Threatened species (number)_31.4,4.524404911154035e-05
Threatened species (number)_33.9,4.5219952179500294e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_97.9/93.6,4.5186102585337005e-05
Energy supply per capita (Gigajoules)_94.8/52.7,4.507401817707092e-05
"Pop using improved drinking water (urban/rural, %)_61.8/26.8",4.495036535241807e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_85.1/79.2,4.4830826643526453e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_110.5/110.8,4.465599371389428e-05
"Population age distribution (0-14 / 60+ years, %)_14.1/25.1",4.46545102384998e-05
"Pop using improved drinking water (urban/rural, %)_82.4/60.0",4.454806365086215e-05
Infant mortality rate (per 1000 live births_4.8,4.400032848023814e-05
"Pop using improved drinking water (urban/rural, %)_91.4/91.4",4.386523375034055e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_104.4/105.0,4.376333266762613e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_93.7/122.6,4.3723811984422375e-05
Energy supply per capita (Gigajoules)_95.5/86.1,4.3672261636271646e-05
"Population age distribution (0-14 / 60+ years, %)_47.7/4.0",4.310629342177915e-05
International migrant stock (000/% of total pop)_102.7/24.3,4.282299733246203e-05
Refugees and others of concern to UNHCR (in thousands)_8.2,4.2667724243933295e-05
Refugees and others of concern to UNHCR (in thousands)_2231.2,4.258637492295412e-05
International trade: Exports (million US$)_6505,4.254513184029968e-05
International trade: Exports (million US$)_4785,4.184733424478339e-05
"Population age distribution (0-14 / 60+ years, %)_20.7/15.0",4.1837884803994794e-05
"Population age distribution (0-14 / 60+ years, %)_31.7/7.6",4.1832195503460265e-05
Energy supply per capita (Gigajoules)_97.2/92.1,4.180125526665471e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_19.6/9.3,4.171987931530774e-05
International migrant stock (000/% of total pop)_382.0/1.6,4.155027525446361e-05
"Pop using improved drinking water (urban/rural, %)_83.1/51.1",4.143557758741118e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_112.5/115.8,4.14336547686284e-05
Infant mortality rate (per 1000 live births_14.6,4.138283649041246e-05
"Population age distribution (0-14 / 60+ years, %)_40.6/5.3",4.135603334242728e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_101.7/104.1,4.116699078075487e-05
"Pop using improved drinking water (urban/rural, %)_20.2/8.6",4.109655652225961e-05
"Population age distribution (0-14 / 60+ years, %)_35.3/5.8",4.1079987997119065e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_102.0/97.5,4.1021790628865205e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_98.5/68.2,4.099107169518363e-05
Infant mortality rate (per 1000 live births_4.2,4.0495503315897015e-05
